id,outcome,serve,rally,hitpoint,speed,net.clearance,distance.from.sideline,depth,outside.sideline,outside.baseline,player.distance.travelled,player.impact.depth,player.impact.distance.from.center,player.depth,player.distance.from.center,previous.speed,previous.net.clearance,previous.distance.from.sideline,previous.depth,opponent.depth,opponent.distance.from.center,same.side,previous.hitpoint,previous.time.to.net,server.is.impact.player
3633,FE,2,3,F,24.41,-0.29,1.33,7.40,0,0,2.89,12.26,3.65,11.48,0.87,29.24,0.18,2.09,6.89,11.06,3.48,0,F,0.45,1
4987,UE,2,6,B,34.07,-0.10,2.20,6.82,0,0,1.98,15.80,2.58,15.88,0.60,40.75,0.20,1.36,5.54,12.75,0.49,0,F,0.36,0
2042,W,1,9,F,43.25,0.06,0.41,4.45,0,0,2.00,12.53,1.18,12.39,3.17,30.57,0.28,3.54,5.73,14.90,2.58,0,B,0.57,1
2771,W,2,7,F,37.92,0.33,1.11,3.67,0,0,4.01,8.83,0.44,12.56,1.06,18.97,1.07,2.27,5.96,14.67,2.54,0,B,0.93,1
5472,W,1,4,F,28.68,0.88,0.38,3.32,0,0,2.50,13.65,1.41,12.91,0.99,35.87,0.04,2.20,5.24,10.70,2.82,0,F,0.33,0
4381,FE,2,3,B,22.91,-0.56,2.93,10.23,0,0,1.24,12.41,2.49,11.90,1.36,33.81,0.82,1.54,1.70,12.29,5.53,0,F,0.42,1
4285,W,2,3,F,42.18,0.28,2.34,4.84,0,0,2.94,10.24,3.81,11.49,1.15,19.54,1.52,2.53,4.41,11.22,3.99,0,B,0.66,1
3453,UE,2,3,F,33.91,1.04,0.31,2.40,1,0,1.82,13.24,1.58,11.73,0.55,41.48,0.49,2.44,4.24,13.00,1.93,0,F,0.36,1
6931,UE,1,7,B,32.27,1.48,2.52,0.29,0,1,1.88,14.35,1.67,13.02,0.34,34.40,0.97,1.43,0.93,14.30,2.05,1,F,0.50,1
945,W,2,5,B,34.27,0.07,0.64,5.26,0,0,0.85,13.98,1.55,13.17,1.29,36.41,0.41,1.85,4.35,14.15,0.37,1,F,0.46,1
7712,UE,1,3,F,36.80,-0.07,1.70,7.53,0,0,3.56,14.71,0.31,11.15,0.47,23.70,1.86,3.05,0.65,12.93,2.51,0,B,0.69,1
9054,W,2,4,F,30.59,0.97,0.55,3.68,0,0,3.86,15.01,2.45,12.97,0.82,35.51,0.54,0.49,1.81,10.66,2.43,0,B,0.33,0
4868,W,1,6,F,17.62,0.05,3.15,7.70,0,0,2.72,4.51,2.53,5.46,0.02,24.21,0.47,0.35,7.35,11.50,4.29,0,V,0.54,0
7216,FE,1,4,V,22.75,3.03,0.31,1.42,0,1,4.32,16.25,2.55,13.84,1.04,38.38,0.65,0.43,2.07,12.51,0.46,0,F,0.38,0
6269,W,2,7,U,20.07,0.76,1.76,4.93,0,0,2.38,5.66,0.31,7.47,1.85,31.64,1.28,3.74,6.69,14.35,3.88,0,V,0.54,1
1308,W,2,3,F,42.58,0.24,2.33,7.34,0,0,0.63,12.17,0.59,11.55,0.69,17.65,2.63,2.93,2.60,11.68,2.73,0,U,0.80,1
6831,FE,1,3,F,28.25,-0.59,3.79,10.40,0,0,1.71,12.87,0.61,11.16,0.73,29.72,1.18,3.62,0.59,13.08,2.27,0,F,0.51,1
9481,FE,1,4,B,26.32,-0.39,0.95,9.12,0,0,5.79,14.53,3.25,13.53,2.45,35.23,0.09,0.60,4.63,12.44,1.11,0,F,0.41,0
5762,W,2,15,F,31.43,0.11,1.10,6.31,0,0,2.85,12.61,2.14,14.24,4.47,19.44,1.27,2.58,1.46,7.93,1.20,1,F,0.50,1
7735,W,1,4,B,32.64,0.17,1.52,4.55,0,0,4.15,13.16,1.86,12.74,2.27,37.33,0.14,2.20,4.45,9.27,1.17,1,F,0.27,0
7385,UE,2,4,F,33.70,0.13,0.05,3.92,1,0,2.33,12.71,3.13,12.69,0.80,39.14,0.46,1.46,3.69,12.73,3.90,0,F,0.40,0
5237,UE,1,5,B,34.01,1.02,2.69,0.94,0,1,1.83,14.28,3.06,13.26,1.54,37.64,0.55,1.05,1.29,12.43,3.56,0,F,0.47,1
2456,UE,1,3,B,28.82,-0.10,1.86,7.06,0,0,1.28,11.77,0.43,11.32,0.77,31.65,0.18,2.84,6.61,13.29,3.20,0,F,0.49,1
8956,UE,2,4,F,32.34,4.36,3.71,4.47,0,0,1.31,13.74,1.24,14.32,0.08,32.53,0.77,3.61,2.05,13.63,1.81,1,B,0.48,0
1305,FE,1,7,F,34.96,1.38,1.76,0.65,0,0,2.64,13.80,0.35,13.44,2.26,33.54,0.61,2.19,3.87,13.55,2.39,0,F,0.48,1
6017,FE,1,3,B,26.05,1.66,0.97,0.54,0,1,3.93,12.90,2.83,11.16,0.69,32.85,0.87,0.56,1.86,13.28,3.13,0,F,0.46,1
3039,UE,2,11,U,31.45,-0.95,1.43,1.72,0,1,8.34,12.49,4.54,11.95,3.79,24.98,1.45,0.66,2.88,14.94,1.41,1,U,0.73,1
4628,UE,2,4,F,41.67,-0.03,0.34,6.33,0,0,5.26,15.95,2.07,14.73,3.04,37.56,0.73,1.15,2.42,13.11,0.45,0,F,0.40,0
1732,W,2,4,F,35.74,1.24,0.10,0.85,0,0,5.74,13.38,1.11,11.96,4.45,28.91,0.61,1.16,3.51,12.23,4.26,0,F,0.48,0
6089,W,2,3,F,36.74,0.38,1.54,1.71,0,0,2.59,12.19,3.69,11.76,1.13,33.31,0.54,1.30,4.17,11.93,4.84,0,B,0.43,1
417,UE,1,6,F,32.81,6.25,1.62,4.77,0,0,1.38,14.19,1.92,13.84,0.58,35.13,0.56,2.29,3.65,13.93,2.09,0,B,0.46,0
6399,W,1,4,F,40.29,0.43,0.44,3.05,0,0,0.32,13.43,1.36,13.16,1.18,29.44,0.73,3.51,2.95,13.33,1.12,1,B,0.54,0
1936,UE,1,3,F,41.28,0.58,0.90,1.28,1,0,1.28,12.32,1.14,11.06,1.39,28.73,0.66,3.57,4.89,13.71,2.85,0,B,0.56,1
3704,UE,1,4,F,33.96,-0.07,2.50,7.70,0,0,1.16,12.87,1.66,12.98,2.81,30.62,0.42,3.89,4.73,12.43,1.15,0,F,0.47,0
2656,UE,2,3,B,26.90,2.35,2.58,0.74,0,1,1.24,12.55,2.09,12.17,0.91,34.15,1.18,2.28,3.08,15.86,3.80,0,F,0.54,1
7622,W,2,16,F,24.33,0.36,0.20,1.67,0,0,8.51,5.74,3.01,14.13,1.54,17.02,0.85,1.52,8.67,12.56,4.83,0,B,1.09,0
5344,UE,1,4,B,24.08,1.60,1.63,0.99,0,1,0.40,14.01,1.04,13.91,1.42,35.33,0.11,2.07,5.15,12.53,1.83,1,B,0.40,0
8429,UE,1,3,B,37.36,0.67,0.27,1.71,1,0,2.48,12.69,1.39,11.12,0.53,21.26,1.22,1.47,2.18,13.00,5.01,0,B,0.69,1
8105,UE,2,6,F,33.53,-0.14,1.27,7.36,0,0,1.92,13.98,3.41,14.72,1.64,36.74,0.27,1.41,5.23,13.27,1.52,0,B,0.42,0
6463,UE,2,3,F,31.87,-0.27,1.87,8.76,0,0,1.93,13.28,0.15,11.71,0.96,32.11,0.62,2.87,3.11,12.36,2.06,0,B,0.41,1
6968,UE,1,7,F,39.08,1.26,0.08,0.01,1,0,4.36,14.24,3.75,14.35,0.61,32.71,0.89,0.82,2.74,13.60,1.84,1,B,0.50,1
2400,W,1,3,F,39.91,0.35,0.78,3.43,0,0,4.48,8.44,3.92,11.29,0.46,17.84,1.66,1.93,5.63,14.67,2.01,0,B,1.04,1
2002,UE,2,10,F,32.13,5.07,1.17,7.09,1,1,1.66,13.82,2.32,14.91,1.07,33.01,0.73,1.96,3.56,12.67,1.95,0,B,0.42,0
5875,UE,1,5,F,43.64,-0.15,1.18,6.62,0,0,1.50,13.34,0.47,13.69,0.99,31.28,0.57,3.47,4.06,13.24,1.66,1,B,0.50,1
6639,UE,2,3,B,34.82,-0.06,0.79,6.86,0,0,2.79,13.18,0.75,10.73,0.58,23.89,1.76,2.35,1.80,12.04,3.59,0,F,0.59,1
2755,W,2,5,F,33.51,0.54,0.30,1.65,0,0,0.40,13.05,3.51,12.75,3.24,38.08,0.40,1.35,3.85,13.29,4.48,0,B,0.42,1
8877,UE,1,8,B,26.57,1.66,0.65,1.68,0,1,3.30,14.53,1.27,13.91,1.98,26.39,1.84,1.63,0.60,13.10,3.11,0,B,0.60,0
6332,FE,2,14,B,35.69,1.34,0.99,0.69,0,1,2.68,13.95,2.88,13.57,0.22,34.17,1.20,0.96,0.91,14.81,0.57,0,F,0.52,0
3136,FE,1,13,F,21.62,-0.88,3.06,11.66,0,0,5.46,14.04,3.48,12.97,1.88,37.96,0.68,0.72,2.48,14.45,0.89,1,B,0.46,1
6753,UE,2,17,B,34.51,-0.20,4.05,9.90,0,0,3.65,14.49,2.32,14.24,1.33,32.54,1.04,0.71,2.04,13.84,3.13,0,B,0.50,1
7785,FE,1,11,F,21.56,2.09,0.46,4.61,1,0,4.89,15.19,1.92,13.93,2.81,36.86,0.90,0.67,1.66,13.65,2.91,0,F,0.43,1
5403,UE,2,5,B,33.95,-0.11,0.02,7.21,0,0,1.96,12.64,3.84,13.03,1.93,31.70,0.65,1.23,5.10,15.05,2.46,0,F,0.55,1
5333,UE,2,3,B,35.37,1.11,1.04,0.90,0,1,1.93,12.59,2.17,11.91,0.36,33.03,0.35,1.94,6.56,16.14,0.10,1,F,0.56,1
656,FE,1,13,B,17.59,5.31,1.08,4.35,1,0,2.26,14.89,1.71,13.10,0.33,36.71,0.50,0.81,0.83,12.92,3.00,1,B,0.40,1
4916,UE,2,3,F,23.53,-0.12,3.32,9.16,0,0,2.34,12.50,0.55,10.65,0.88,29.08,0.60,3.77,2.96,11.55,5.05,0,B,0.45,1
8484,FE,1,10,B,30.80,1.33,0.79,1.57,1,0,0.97,14.25,2.68,13.89,1.78,36.19,0.69,0.88,3.06,13.59,0.04,0,F,0.44,0
4270,UE,1,3,F,34.88,12.82,2.37,1.34,0,0,2.34,13.65,2.92,12.03,1.23,30.85,1.36,2.90,0.98,13.38,3.34,0,B,0.51,1
1634,W,1,8,U,45.06,0.57,1.43,5.88,0,0,1.87,7.08,1.78,6.79,0.07,19.31,3.73,1.62,3.52,15.81,0.99,0,V,0.49,0
8770,FE,1,6,F,26.41,-0.62,1.96,10.78,0,0,6.48,15.42,0.88,13.50,5.31,35.40,0.16,1.30,5.39,12.49,2.60,0,F,0.40,0
95,UE,2,7,F,32.44,6.12,1.09,7.13,1,1,2.34,14.43,1.30,14.36,1.04,35.75,0.48,1.59,3.75,13.79,1.52,0,F,0.45,1
8222,UE,2,3,B,23.50,1.34,1.30,4.42,1,0,2.55,12.70,1.16,11.15,0.87,31.84,0.05,0.82,5.65,11.13,5.83,0,B,0.38,1
4656,W,2,4,F,41.30,0.44,1.21,4.31,0,0,1.13,12.99,4.73,12.20,3.93,22.17,2.21,1.36,2.48,12.30,1.90,0,F,0.70,0
5916,FE,2,4,B,15.17,-0.48,3.81,10.79,0,0,3.71,10.55,4.96,14.24,4.50,26.59,0.16,2.09,8.50,11.58,5.57,0,F,0.59,0
5644,W,1,5,V,25.77,-0.01,3.74,11.68,0,0,4.36,14.80,1.39,13.62,2.81,36.74,0.85,1.36,1.71,14.79,2.28,0,F,0.46,1
7475,W,1,3,F,34.82,0.44,1.69,3.55,0,0,5.76,5.82,1.17,11.01,1.31,15.54,1.19,2.46,8.41,13.49,2.19,0,B,1.16,1
3655,FE,1,3,B,26.28,1.93,0.41,1.00,0,0,4.58,13.29,3.18,11.14,0.87,29.42,1.17,0.22,2.42,12.59,2.98,0,F,0.50,1
1422,W,1,6,B,34.14,0.06,1.27,5.66,0,0,4.01,14.11,4.02,14.50,0.03,37.53,0.40,0.88,3.65,8.67,0.23,0,F,0.25,0
1037,UE,2,6,F,37.11,1.08,1.87,0.16,0,1,2.82,13.88,4.37,14.23,1.57,36.99,0.47,0.85,3.93,13.41,3.31,0,B,0.44,0
4053,W,1,20,F,31.49,0.38,0.05,3.40,0,0,2.96,10.61,0.86,13.24,0.50,28.56,0.24,3.26,4.90,15.53,2.42,1,F,0.70,0
2596,W,1,4,F,39.60,0.46,0.48,3.02,0,0,4.94,9.96,3.24,12.78,0.82,20.39,2.46,2.75,3.16,13.41,2.09,1,F,0.91,0
3021,UE,1,4,F,41.63,-0.17,2.14,8.13,0,0,2.15,13.54,1.53,13.26,0.60,28.62,0.90,1.81,2.44,12.16,0.70,1,F,0.48,0
7745,UE,2,3,F,25.77,2.21,0.61,2.78,1,0,3.81,13.79,1.65,11.17,1.12,29.74,1.11,1.29,1.18,11.76,2.74,0,F,0.44,1
1151,UE,2,3,B,34.61,-0.35,3.50,8.09,0,0,1.93,13.23,1.87,12.30,0.18,34.46,0.60,1.90,3.83,15.78,1.26,0,B,0.54,1
5850,UE,1,4,B,20.09,-0.35,1.76,9.81,0,0,0.95,13.17,0.76,13.96,0.23,29.14,0.13,3.74,7.55,12.61,0.27,1,F,0.49,0
3586,W,1,3,F,39.83,0.31,0.43,3.21,0,0,0.51,12.03,1.04,11.52,1.10,22.47,1.48,2.96,2.66,13.22,5.43,0,B,0.73,1
6944,W,2,7,B,33.66,0.22,0.01,4.13,0,0,1.75,12.75,3.61,13.31,1.96,25.52,0.68,0.51,3.62,15.23,0.99,0,B,0.74,1
8251,UE,2,9,F,40.38,-0.20,3.20,8.35,0,0,3.34,14.78,1.55,14.34,1.75,35.34,0.51,1.25,3.09,13.48,2.07,0,F,0.44,1
8805,UE,1,3,B,28.15,0.55,0.28,3.23,1,0,2.95,12.49,3.27,11.22,0.61,34.88,0.95,1.20,2.88,13.37,3.48,0,F,0.46,1
5252,UE,2,12,F,32.60,4.09,1.01,4.71,1,1,1.26,13.01,0.22,13.56,1.36,32.10,0.79,2.45,2.79,13.82,4.11,0,F,0.50,0
1535,UE,2,4,F,36.00,0.83,0.21,2.41,1,0,0.76,11.93,1.23,12.34,1.87,25.55,0.52,2.87,5.58,13.13,2.11,0,B,0.60,0
7660,W,1,8,B,36.43,0.90,0.30,0.04,0,0,2.42,14.35,1.50,15.32,0.72,30.06,0.98,1.63,3.40,12.73,4.37,0,F,0.48,0
1622,UE,1,5,B,35.92,1.21,2.52,3.34,0,1,1.24,12.49,1.05,11.58,1.90,35.80,0.20,1.91,5.46,15.36,3.07,1,B,0.49,1
7042,W,1,11,F,27.91,0.92,1.80,2.48,0,0,2.10,13.35,3.23,13.73,1.17,36.49,0.35,1.72,2.92,8.64,4.76,0,B,0.26,1
6576,UE,1,3,F,38.23,1.33,2.23,1.11,0,1,0.99,12.53,0.96,11.55,1.17,28.68,0.47,3.84,5.24,13.32,1.80,0,B,0.54,1
5305,UE,2,4,B,34.31,1.31,2.10,0.83,0,1,3.11,14.77,2.99,14.57,0.11,36.31,0.64,1.32,4.15,13.24,0.98,0,F,0.45,0
4074,W,2,3,F,38.74,0.67,0.22,2.11,0,0,1.55,11.93,1.51,10.90,0.34,25.02,1.28,2.39,3.24,11.47,4.43,0,B,0.55,1
6304,W,1,9,B,31.86,0.50,0.02,5.98,0,0,0.53,13.62,1.08,13.13,1.27,29.73,0.46,3.58,5.59,13.17,1.98,0,F,0.53,1
6024,UE,2,13,B,35.95,1.01,2.44,0.68,0,1,2.05,13.71,0.62,13.72,1.44,31.67,0.41,2.39,3.75,13.15,1.77,0,B,0.49,1
2322,UE,1,3,B,13.83,0.67,0.52,8.71,1,0,0.33,10.79,0.90,10.57,0.66,28.81,0.77,3.30,4.48,12.87,4.40,0,F,0.54,1
7299,UE,2,6,B,33.91,1.13,0.01,0.89,0,1,2.97,14.40,2.81,14.08,0.14,38.21,0.85,0.99,2.67,14.46,0.86,0,F,0.44,0
2949,UE,1,3,F,33.28,0.82,1.34,0.80,0,1,0.58,10.89,1.01,10.98,0.43,31.49,0.34,3.43,6.06,12.67,4.20,0,B,0.48,1
7956,UE,1,4,B,29.14,1.58,0.30,3.88,1,0,2.59,15.37,3.09,14.97,0.53,32.88,0.66,2.01,4.93,12.77,0.99,0,F,0.46,0
3309,UE,1,7,F,31.88,1.00,0.31,3.41,1,0,0.66,14.41,0.10,14.06,0.46,39.62,0.91,3.51,2.12,14.84,3.71,0,F,0.44,1
1767,W,2,7,F,41.34,1.44,3.38,3.57,0,1,4.37,12.61,4.43,14.06,0.30,26.31,1.33,2.09,4.49,13.82,2.49,0,F,0.65,1
2131,FE,2,15,F,20.75,5.45,0.56,6.47,0,0,2.01,11.35,2.31,11.85,0.36,29.91,0.13,1.18,3.41,7.24,1.28,0,B,0.20,1
8178,UE,2,9,F,27.74,2.61,1.34,1.75,0,1,0.30,12.84,2.95,12.94,2.67,33.95,1.18,0.86,1.46,13.53,3.74,0,B,0.52,1
8173,UE,1,3,B,16.10,-0.13,0.92,9.62,0,0,3.10,7.19,0.15,10.26,0.61,28.36,1.51,3.73,5.75,13.31,4.70,0,V,0.58,1
6121,UE,1,3,F,31.13,-0.16,2.51,7.03,0,0,1.13,11.46,0.65,11.42,0.48,32.49,0.22,4.11,5.40,12.92,2.74,0,F,0.47,1
2116,UE,2,3,F,37.52,1.15,0.66,1.55,1,1,1.53,12.36,0.57,11.12,0.33,29.21,0.59,3.87,4.39,11.14,2.59,0,F,0.43,1
922,UE,2,3,F,40.47,1.18,0.48,0.90,0,1,1.72,12.84,1.24,11.14,0.98,23.50,1.48,3.79,1.90,10.85,3.27,0,U,0.50,1
7760,UE,2,5,B,34.55,1.34,1.81,3.10,0,1,1.96,13.72,3.38,14.38,1.53,32.48,1.09,0.92,2.48,13.09,2.04,0,F,0.47,1
8818,W,1,6,B,18.23,2.90,3.58,1.12,0,0,1.11,9.81,1.17,9.72,2.28,18.89,0.49,3.82,3.39,2.94,0.38,1,B,0.12,0
5155,UE,1,4,F,37.08,0.89,1.06,0.14,1,0,1.81,11.94,0.92,13.52,0.03,24.49,0.96,2.31,4.35,12.61,0.67,0,F,0.63,0
3628,W,2,3,F,41.55,0.78,0.19,0.43,0,0,2.32,11.72,1.52,10.79,0.60,21.01,1.19,3.63,5.17,11.23,2.74,0,F,0.60,1
9365,FE,1,4,F,24.87,-0.16,3.32,8.19,0,0,5.77,12.97,1.39,11.53,4.19,31.46,0.56,1.04,3.27,11.05,2.04,0,F,0.40,0
7461,UE,1,3,F,31.58,2.79,2.22,3.26,1,0,2.78,10.37,1.47,11.12,1.20,20.02,1.36,1.26,5.03,13.42,3.78,0,F,0.80,1
1008,FE,1,4,F,31.16,1.66,1.36,2.05,1,0,4.10,15.92,1.30,13.97,2.31,36.77,0.31,1.28,4.12,10.94,1.04,0,F,0.33,0
7370,W,1,3,F,37.52,0.33,1.78,3.75,0,0,1.47,11.05,0.69,11.04,0.78,27.37,0.33,1.48,6.10,12.93,4.03,0,F,0.54,1
3707,UE,2,10,F,36.92,1.45,2.31,2.26,0,1,2.32,12.71,2.38,12.84,0.06,26.78,1.11,1.76,4.10,13.76,2.19,0,B,0.62,0
5082,W,2,5,F,25.17,0.38,0.84,4.36,0,0,5.66,7.32,0.73,12.77,2.27,17.01,1.04,3.32,7.54,13.03,1.71,0,F,1.02,1
2329,FE,1,4,F,27.55,-0.28,1.96,9.19,0,0,4.57,12.66,1.09,12.59,3.48,20.65,0.31,2.32,2.79,7.41,0.27,1,B,0.36,0
4810,W,1,5,F,30.12,0.35,0.81,2.72,0,0,7.02,6.80,3.64,13.13,0.61,16.36,0.54,0.56,8.87,12.88,2.11,0,B,1.03,1
6688,FE,1,4,B,22.49,-0.05,0.58,7.78,0,0,6.53,13.91,2.47,13.01,4.00,26.53,1.18,0.99,1.90,11.37,0.63,1,F,0.52,0
5726,W,2,5,F,37.87,0.18,1.51,4.84,0,0,1.36,11.36,0.39,10.43,1.38,24.12,0.64,4.03,4.74,12.85,2.44,1,B,0.63,1
218,W,1,3,F,39.59,0.53,0.50,2.95,0,0,0.27,11.26,0.51,10.99,0.53,21.42,1.01,3.33,5.39,12.39,2.38,0,B,0.68,1
8736,W,2,3,F,38.02,0.89,0.42,2.12,0,0,2.39,9.81,1.39,10.92,0.73,21.03,4.19,3.85,2.55,15.24,4.45,0,V,0.99,1
6870,W,2,5,F,38.32,0.22,1.17,3.33,0,0,1.72,10.54,4.55,10.31,2.84,26.91,0.52,1.90,5.45,12.26,3.03,0,F,0.56,1
7482,UE,1,6,B,30.33,1.36,2.21,0.80,0,1,1.10,12.75,2.32,12.84,1.22,35.08,0.91,1.41,1.62,12.84,1.03,0,F,0.43,0
6621,FE,2,4,F,35.76,2.48,1.96,8.49,0,1,4.82,15.73,3.42,14.84,1.32,32.06,0.16,0.41,6.35,11.86,0.62,1,F,0.42,0
3090,UE,1,3,F,32.37,-0.16,2.55,7.86,0,0,1.00,10.43,0.49,10.94,1.35,25.51,0.58,3.35,6.03,13.52,2.63,0,B,0.62,1
7907,UE,2,11,F,33.86,-0.07,3.41,7.89,0,0,1.37,12.49,1.14,12.99,0.13,32.20,0.67,2.94,4.68,14.91,2.48,1,B,0.55,1
3455,W,1,3,B,33.13,0.13,0.39,4.71,0,0,1.07,10.78,0.12,11.08,0.91,22.94,0.74,2.49,5.85,13.34,4.45,0,B,0.69,1
507,W,1,3,F,39.16,0.38,1.82,6.04,0,0,4.61,6.62,0.16,10.99,1.29,17.50,4.28,3.33,6.15,13.82,2.57,0,V,1.21,1
4830,UE,2,12,B,32.86,-0.41,3.74,8.48,0,0,0.55,12.77,1.43,13.00,1.93,33.61,1.05,2.49,1.52,14.53,3.19,0,F,0.50,0
6556,W,1,3,F,33.09,0.20,0.06,4.97,0,0,1.13,11.78,0.75,11.07,1.63,24.63,1.27,3.39,2.26,13.80,4.03,0,F,0.65,1
9476,W,1,5,B,28.17,0.42,1.20,1.13,0,0,3.81,5.87,0.98,9.47,0.25,17.87,0.37,1.96,8.72,14.26,1.85,0,B,0.96,1
3696,UE,1,8,F,33.98,1.29,1.21,1.68,0,1,0.84,14.34,2.36,14.72,3.11,36.41,0.63,2.24,3.10,12.73,5.07,0,U,0.42,0
3459,UE,2,6,B,32.69,-0.04,1.39,6.01,0,0,0.44,12.92,0.04,13.36,0.08,28.62,1.04,3.08,2.37,12.70,0.65,0,B,0.51,0
7176,W,2,3,F,41.29,0.22,0.89,6.25,0,0,3.13,14.09,0.16,11.23,1.11,20.05,3.02,2.80,1.56,11.54,3.16,0,U,0.73,1
5000,W,1,6,B,36.55,0.40,0.89,5.38,0,0,1.85,13.74,3.15,13.17,1.39,25.11,1.43,1.15,3.61,12.30,1.20,0,F,0.59,0
761,W,1,6,F,13.10,1.76,3.38,1.82,0,0,0.75,3.88,1.13,3.79,1.87,12.31,0.33,1.08,8.75,3.99,1.33,1,V,0.25,0
9316,W,1,3,F,36.82,0.58,0.12,1.77,0,0,2.34,8.70,0.73,11.04,0.78,17.94,1.09,3.60,6.84,12.80,1.92,0,B,0.89,1
8472,UE,2,8,B,33.06,-0.13,2.23,6.85,0,0,1.40,12.79,0.13,13.52,1.07,32.11,0.86,3.62,2.79,14.47,0.13,0,F,0.52,0
1917,UE,2,3,F,36.71,-0.22,2.39,8.74,0,0,4.07,14.72,1.16,10.75,0.27,23.07,2.30,4.02,1.18,11.08,1.99,1,F,0.57,1
3759,UE,1,3,F,34.77,0.79,0.15,1.76,1,0,1.88,12.26,1.08,11.13,0.42,24.82,0.91,3.96,3.40,12.89,3.03,0,B,0.61,1
878,UE,1,8,B,37.91,-0.03,3.18,5.32,0,0,0.54,13.74,3.83,14.10,4.23,38.60,0.20,1.90,5.64,12.97,3.05,0,B,0.40,0
7359,W,1,4,F,38.45,0.55,0.25,3.06,0,0,1.04,12.50,1.81,13.17,1.01,33.77,0.35,2.38,4.11,12.00,2.14,0,F,0.40,0
8304,FE,1,6,F,16.52,-0.89,1.69,11.71,0,0,8.93,14.62,1.33,6.84,3.04,17.52,0.32,2.22,0.64,4.65,1.25,0,B,0.25,0
4364,FE,1,5,B,25.56,-0.17,3.86,7.35,0,0,3.03,12.65,4.40,12.80,1.37,32.78,0.28,0.44,5.80,14.19,1.62,0,U,0.51,1
5557,UE,1,7,B,33.67,0.27,0.04,3.75,0,0,0.77,12.42,1.68,13.13,1.38,24.48,0.42,2.75,4.56,13.70,3.11,0,B,0.67,1
2465,W,1,3,F,47.68,0.39,0.51,3.40,0,0,1.64,9.56,0.26,11.08,0.85,17.40,2.25,2.84,4.62,12.79,2.56,0,B,0.98,1
183,FE,1,9,U,40.84,0.85,0.29,2.45,1,0,3.45,15.10,4.29,15.18,0.84,31.22,0.76,0.94,4.28,11.18,1.90,0,F,0.41,1
5996,UE,1,3,V,38.36,-0.01,2.02,11.88,0,0,1.68,10.53,2.56,11.02,0.95,27.86,0.48,3.36,5.68,13.37,2.72,0,F,0.56,1
5625,UE,2,3,F,28.03,2.96,0.00,5.17,0,1,0.95,11.23,2.05,11.07,1.11,30.53,0.65,3.63,3.98,13.28,3.35,0,B,0.50,1
9211,W,1,16,F,37.01,0.46,0.52,4.97,0,0,2.07,11.95,2.68,12.68,0.75,31.40,0.36,2.11,6.30,14.53,2.02,0,F,0.56,0
5021,W,2,4,F,30.12,0.38,1.87,4.59,0,0,4.81,5.17,0.32,9.94,0.24,18.56,1.74,2.93,7.28,12.24,2.89,0,V,0.83,0
4011,FE,1,7,F,10.65,-0.14,3.56,10.17,0,0,1.18,6.69,1.34,7.52,0.49,21.24,0.77,3.69,5.41,12.51,2.28,0,B,0.64,1
4177,W,2,7,B,23.76,0.43,1.15,2.88,0,0,11.04,8.15,3.52,15.26,4.92,16.86,0.70,1.58,8.21,12.44,2.24,1,B,0.99,1
8582,W,2,5,B,14.44,0.61,2.51,5.79,0,0,2.53,5.08,2.18,7.08,0.63,36.26,0.82,0.79,7.24,17.55,2.66,1,V,0.62,1
3973,UE,2,4,B,38.98,1.13,2.98,2.69,0,1,1.12,12.49,0.38,11.42,0.05,30.56,0.33,3.39,4.15,12.44,0.20,0,B,0.45,0
4197,UE,1,4,F,38.38,-0.06,3.59,6.58,0,0,2.12,13.32,0.12,12.73,2.15,36.36,0.14,3.21,3.76,12.18,0.33,0,B,0.37,0
1230,UE,2,3,B,20.95,-0.04,1.75,5.20,0,0,2.75,6.15,0.45,8.88,0.10,34.53,0.57,3.24,6.26,15.19,3.46,1,V,0.51,1
4624,UE,1,13,F,36.94,1.04,1.71,0.80,0,1,2.45,13.60,3.61,14.65,1.41,37.31,0.22,1.86,5.94,13.15,2.78,0,F,0.42,1
9126,W,1,5,F,21.31,0.73,1.07,4.09,0,0,4.53,5.15,2.74,5.29,1.79,22.48,1.20,0.35,7.24,14.36,3.49,0,V,0.75,1
2097,W,1,5,F,11.23,0.53,2.06,7.20,0,0,2.52,4.24,0.32,6.05,1.44,28.86,0.82,2.83,7.85,15.26,1.72,1,V,0.63,1
4799,UE,1,3,F,30.82,0.93,0.50,1.88,1,0,0.92,12.38,0.97,11.46,1.02,27.84,0.79,3.02,2.69,11.87,4.27,0,F,0.48,1
1026,W,1,3,F,41.46,0.84,0.07,1.66,0,0,3.06,12.35,1.92,11.50,1.02,22.26,1.21,1.69,5.04,12.61,1.82,0,F,0.67,1
4082,W,1,4,F,36.80,0.64,0.14,4.30,0,0,1.62,14.08,0.10,13.70,1.47,36.52,0.46,2.25,2.68,11.90,4.04,0,B,0.36,0
1116,UE,1,3,F,38.60,0.77,0.73,1.72,0,1,0.97,10.49,1.11,11.46,1.14,21.52,0.69,3.47,5.02,12.85,3.53,0,B,0.70,1
8696,W,1,3,F,34.16,0.57,0.75,0.48,0,0,1.72,9.49,0.86,11.21,0.74,20.09,1.11,2.65,5.32,12.99,2.89,0,F,0.81,1
5883,UE,1,9,B,36.46,0.87,1.75,1.31,0,1,0.33,12.42,2.05,12.50,2.37,33.15,0.49,2.76,4.42,14.87,4.39,0,B,0.53,1
