count,id,winner,forced.error,unforced.error,final.shot.won,server.is.impact.player,first.serve,rally,same.side,forehand,backhand,volley,speed,net.clearance,distance.from.sideline,depth,outside.sideline,outside.baseline,player.distance.travelled,player.impact.depth,player.impact.distance.from.center,player.depth,player.distance.from.center,previous.forehand,previous.backhand,previous.volley,previous.speed,previous.net.clearance,previous.distance.from.sideline,previous.depth,previous.time.to.net,opponent.depth,opponent.distance.from.center
3666,930,0,0,1,0,1,0,7,0,1,0,0,25.01,-0.15,4.04,7.74,0,0,3.85,13.33,3.90,13.09,0.06,1,0,0,34.24,0.66,0.64,3.90,0.49,13.73,0.93
3667,3005,0,1,0,0,1,1,5,0,1,0,0,34.50,-0.05,2.09,6.39,0,0,0.33,12.86,0.91,12.53,0.86,0,1,0,38.12,0.19,3.83,3.69,0.40,13.31,1.43
3668,3681,0,1,0,0,0,0,6,0,0,1,0,36.10,0.73,2.74,1.35,0,1,0.95,12.94,1.64,12.74,0.71,0,1,0,33.33,0.40,2.67,3.29,0.46,13.04,1.86
3669,3395,1,0,0,1,1,0,9,1,1,0,0,24.25,0.22,1.55,2.01,0,0,9.72,3.57,2.87,12.91,0.17,1,0,0,13.65,1.09,2.31,9.78,1.56,13.35,2.02
3670,4686,1,0,0,1,1,0,3,0,0,1,0,33.95,0.68,0.50,1.97,0,0,2.10,12.08,1.38,11.39,0.60,0,1,0,23.35,1.47,2.09,2.93,0.55,11.46,2.53
3671,2776,1,0,0,1,1,1,3,0,0,1,0,30.56,0.51,1.19,0.05,0,0,3.37,8.05,0.72,11.42,0.87,0,1,0,19.38,0.37,3.92,8.13,0.71,11.43,4.19
3672,3905,0,1,0,0,1,1,3,0,0,1,0,35.01,-0.06,0.39,5.67,0,0,1.66,11.19,2.20,11.23,0.54,0,1,0,30.07,0.35,2.63,5.76,0.47,12.01,3.41
3673,5723,0,1,0,0,0,1,6,0,0,1,0,28.72,0.10,0.36,6.66,1,0,1.09,13.58,0.17,13.06,1.12,0,1,0,32.54,0.70,3.43,1.27,0.46,12.96,1.29
3674,5724,0,1,0,0,1,1,3,0,1,0,0,29.39,0.18,0.25,5.77,1,0,2.70,14.01,1.71,11.51,0.68,1,0,0,29.06,1.08,2.35,0.89,0.44,11.15,3.87
3675,2764,1,0,0,1,1,1,3,0,1,0,0,35.84,0.35,0.53,2.89,0,0,0.78,11.31,0.04,11.18,0.73,0,1,0,19.85,1.67,3.66,3.26,0.71,11.94,2.82
3676,1189,0,0,1,0,0,1,4,0,0,1,0,32.19,-0.16,3.09,7.00,0,0,5.43,12.76,1.50,12.11,3.89,1,0,0,27.54,0.17,1.48,5.59,0.47,11.54,2.31
3677,1698,1,0,0,1,1,0,3,0,1,0,0,36.11,0.33,1.52,4.21,0,0,2.94,11.84,3.16,11.08,0.32,1,0,0,27.59,0.57,2.20,5.43,0.50,11.46,4.42
3678,4773,0,0,1,0,1,0,5,0,0,1,0,29.99,1.36,2.87,0.65,1,1,0.59,13.27,0.77,12.93,1.26,0,1,0,35.61,0.59,2.77,0.52,0.40,12.54,1.05
3679,5502,1,0,0,1,1,0,3,0,0,1,0,34.60,0.43,1.98,2.39,0,0,0.45,11.50,0.46,11.44,0.91,1,0,0,22.71,0.90,3.01,3.52,0.48,9.85,4.03
3680,4389,0,1,0,0,0,1,4,0,1,0,0,29.15,1.88,1.70,0.46,1,0,1.85,14.16,1.33,13.66,0.45,1,0,0,33.39,0.16,2.24,4.85,0.37,11.05,3.08
3681,5411,1,0,0,1,1,0,5,0,1,0,0,33.85,0.85,2.25,0.79,0,0,2.37,10.70,1.33,12.96,0.65,1,0,0,19.62,1.44,3.80,5.55,0.83,12.50,1.45
3682,2646,0,1,0,0,1,0,7,1,0,1,0,24.05,1.42,2.16,11.15,0,0,1.21,12.37,1.98,13.34,1.27,1,0,0,30.84,0.12,1.38,4.85,0.52,13.40,1.40
3683,4275,0,1,0,0,1,0,7,0,1,0,0,37.36,-0.06,1.78,6.49,0,0,1.48,13.11,2.13,13.36,0.67,1,0,0,34.06,0.48,2.04,3.68,0.47,13.61,2.15
3684,5171,1,0,0,1,1,0,9,0,0,0,1,32.51,0.01,0.74,11.86,0,0,3.39,14.74,2.87,13.88,0.42,0,1,0,28.67,0.23,0.95,4.37,0.35,9.09,1.20
3685,1138,1,0,0,1,0,0,4,1,1,0,0,23.63,0.12,2.41,6.46,0,0,3.09,5.92,1.24,9.01,1.12,0,0,1,26.21,1.01,2.02,6.26,0.58,12.98,2.07
3686,4084,0,1,0,0,1,1,5,0,1,0,0,35.67,0.87,1.27,2.13,0,1,1.20,12.53,1.88,12.74,0.70,0,1,0,29.83,0.45,3.76,3.85,0.47,12.25,1.41
3687,154,1,0,0,1,0,0,6,0,0,1,0,39.17,0.05,0.46,4.29,0,0,2.00,13.21,0.96,13.88,0.93,1,0,0,30.48,0.57,2.34,3.74,0.48,12.64,0.56
3688,1157,0,1,0,0,0,0,4,0,0,1,0,38.40,0.78,3.46,0.97,0,1,2.42,12.68,0.70,11.46,1.38,0,1,0,24.47,0.83,2.84,3.29,0.59,12.47,1.08
3689,2721,0,0,1,0,1,1,3,0,0,1,0,31.41,0.95,0.67,0.86,0,1,1.90,12.31,1.04,11.34,0.60,0,1,0,33.19,0.12,2.19,4.58,0.40,11.94,2.98
3690,3127,0,1,0,0,0,1,4,1,0,1,0,31.96,0.79,0.15,1.55,1,0,1.13,11.79,0.63,12.69,0.05,1,0,0,21.82,1.79,3.46,2.84,0.70,12.78,2.33
3691,2326,0,1,0,0,0,0,4,1,1,0,0,36.44,1.14,0.40,1.24,0,1,2.70,13.36,0.06,11.56,1.95,0,1,0,21.49,1.81,2.92,1.55,0.68,12.30,1.31
3692,359,1,0,0,1,1,1,3,0,1,0,0,40.57,0.43,0.53,3.28,0,0,2.82,8.72,0.23,11.49,0.77,0,0,1,18.16,3.88,3.58,3.45,0.89,12.17,5.09
3693,3711,0,0,1,0,1,0,3,0,0,1,0,29.68,2.10,1.18,4.01,1,1,1.02,12.79,0.12,11.96,0.48,0,1,0,34.93,0.37,3.03,2.62,0.33,10.52,2.84
3694,2456,0,1,0,0,0,0,4,0,1,0,0,32.01,0.92,3.92,0.46,0,1,2.56,12.26,0.51,11.10,2.80,0,1,0,32.76,0.12,3.26,4.65,0.39,11.36,2.57
3695,1104,0,1,0,0,1,0,5,1,1,0,0,33.00,0.93,0.29,2.30,1,0,2.31,13.16,0.89,12.65,1.36,1,0,0,33.49,0.44,2.93,3.22,0.47,13.41,1.15
3696,2986,1,0,0,1,1,0,3,0,1,0,0,29.90,1.16,1.90,0.39,0,0,1.72,11.34,1.06,11.62,0.63,0,1,0,23.74,0.38,3.55,6.82,0.51,10.72,3.05
3697,3880,0,1,0,0,0,1,4,0,1,0,0,37.72,1.16,1.94,1.31,0,1,1.15,14.04,0.62,13.25,0.21,1,0,0,32.97,0.29,2.71,3.98,0.40,11.59,1.51
3698,5889,0,1,0,0,1,0,7,0,1,0,0,32.13,-0.03,2.63,7.58,0,0,1.98,12.87,2.43,12.97,0.45,1,0,0,30.33,0.75,2.10,4.38,0.53,13.25,2.25
3699,5100,0,0,1,0,1,0,7,0,0,1,0,29.75,0.16,0.41,5.03,1,0,0.33,13.10,1.36,13.00,1.04,0,1,0,37.31,0.51,2.53,1.41,0.41,13.29,2.71
3700,4749,0,1,0,0,0,0,8,0,0,1,0,20.98,0.46,0.69,6.15,1,0,1.25,12.99,2.00,14.18,2.40,0,1,0,31.15,0.51,2.40,2.95,0.46,12.41,2.78
3701,4205,1,0,0,1,0,0,4,1,1,0,0,34.68,0.37,1.44,2.30,0,0,3.24,7.07,0.30,10.29,0.66,1,0,0,17.52,0.98,3.78,7.33,0.89,12.93,2.04
3702,5404,0,0,1,0,0,1,4,0,1,0,0,30.67,-0.11,2.97,7.19,0,0,1.21,13.59,1.22,13.40,0.03,1,0,0,41.50,0.11,3.29,5.44,0.33,12.28,1.23
3703,5940,0,1,0,0,0,1,10,0,0,0,1,37.65,-0.09,0.99,11.67,0,0,2.97,13.34,2.86,12.75,0.05,1,0,0,23.95,1.69,2.32,2.95,0.67,13.24,0.86
3704,5534,0,1,0,0,1,0,3,0,0,1,0,31.74,-0.80,4.05,11.15,0,0,1.42,12.21,0.61,11.70,0.72,0,1,0,28.76,0.04,2.73,7.10,0.43,11.22,1.86
3705,3562,0,0,1,0,1,0,3,0,0,1,0,28.68,1.59,2.89,1.87,0,1,1.22,12.60,0.36,11.38,0.47,0,1,0,31.23,0.51,3.51,2.03,0.38,10.60,2.76
3706,3978,1,0,0,1,1,1,3,0,1,0,0,28.67,0.46,0.31,3.29,0,0,1.20,12.05,0.09,11.17,0.91,1,0,0,32.07,0.13,3.86,4.50,0.40,11.37,3.88
3707,327,0,1,0,0,1,0,5,0,1,0,0,28.20,-0.05,1.02,7.41,0,0,1.50,13.21,2.73,13.37,1.24,1,0,0,36.08,0.66,2.06,3.57,0.45,13.73,3.83
3708,120,1,0,0,1,0,1,4,1,1,0,0,29.15,0.54,0.03,3.68,0,0,3.85,12.97,3.75,13.26,0.09,1,0,0,20.32,0.75,0.66,2.14,0.28,5.71,1.66
3709,2074,1,0,0,1,1,1,3,0,1,0,0,37.28,0.34,2.25,1.41,0,0,1.48,12.18,1.98,11.25,0.84,0,1,0,32.30,0.58,3.94,3.67,0.46,12.66,4.80
3710,2839,0,1,0,0,1,1,3,0,1,0,0,38.76,-0.05,1.74,6.22,0,0,1.40,12.65,1.45,11.31,1.04,0,1,0,31.47,0.51,3.54,4.13,0.47,12.80,4.67
3711,2873,0,1,0,0,0,0,6,1,1,0,0,33.70,-0.09,3.47,6.19,0,0,0.27,13.39,0.42,13.66,0.47,0,1,0,36.85,0.25,2.75,4.20,0.41,13.20,1.37
3712,4649,0,1,0,0,1,0,3,0,0,1,0,31.13,1.01,2.01,0.80,0,1,1.19,12.01,1.92,11.22,1.04,0,1,0,35.49,0.42,2.44,3.94,0.37,11.44,3.59
3713,4656,0,1,0,0,1,1,9,0,0,1,0,23.20,0.51,0.09,3.31,1,0,1.85,12.76,1.56,13.25,0.23,1,0,0,29.68,0.06,1.78,6.30,0.53,13.46,1.86
3714,5946,0,0,1,0,0,1,6,1,0,0,0,17.60,2.91,3.50,4.24,0,0,4.92,14.24,4.15,15.09,0.70,0,1,0,28.81,0.42,1.12,4.15,0.37,9.46,1.65
3715,228,1,0,0,1,1,1,7,0,1,0,0,20.17,0.48,1.25,5.54,0,0,1.60,3.63,0.53,3.10,0.99,0,0,1,23.86,0.88,2.45,8.51,0.60,12.36,2.14
3716,791,0,1,0,0,0,0,8,1,0,1,0,32.87,-0.47,0.66,8.81,0,0,1.95,13.28,1.95,13.41,0.00,0,1,0,35.50,0.57,2.21,2.57,0.42,12.87,1.04
3717,1571,1,0,0,1,1,0,5,1,0,1,0,29.90,0.14,0.61,3.82,0,0,4.43,8.00,0.59,12.36,1.36,1,0,0,18.55,0.88,2.58,6.62,0.94,13.47,1.41
3718,3730,0,0,1,0,1,1,7,0,0,1,0,23.73,2.66,0.97,3.19,0,1,4.61,12.51,4.93,13.05,0.35,0,1,0,30.58,0.28,0.63,5.79,0.53,13.06,3.21
3719,178,0,1,0,0,1,0,3,0,1,0,0,36.60,-0.06,1.93,7.29,0,0,0.86,12.23,0.42,11.39,0.58,0,1,0,20.45,1.64,2.95,2.62,0.71,11.94,2.13
3720,4151,0,0,1,0,1,0,5,0,0,1,0,21.64,2.91,3.16,0.91,0,1,2.69,13.37,2.56,13.04,0.11,1,0,0,31.50,0.76,0.78,1.10,0.45,12.49,0.44
3721,1319,0,1,0,0,1,0,5,0,1,0,0,39.49,1.03,1.56,0.80,0,1,1.90,13.55,1.21,13.60,3.10,0,1,0,28.91,1.06,4.05,2.42,0.56,13.50,1.35
3722,342,0,1,0,0,1,1,11,0,0,1,0,34.18,-0.10,2.84,7.11,0,0,2.07,13.36,2.77,13.76,0.74,1,0,0,31.47,0.59,1.42,3.76,0.51,13.56,0.23
3723,5688,1,0,0,1,1,1,3,0,1,0,0,36.48,0.37,1.92,2.64,0,0,1.32,11.19,0.34,11.41,0.96,0,1,0,23.26,0.55,3.24,6.07,0.59,11.56,5.03
3724,3304,1,0,0,1,1,1,3,0,1,0,0,37.44,0.28,1.37,4.56,0,0,4.29,7.56,3.34,11.09,0.90,0,1,0,18.82,1.05,1.52,7.96,0.90,12.46,4.85
3725,4267,1,0,0,1,0,1,4,0,1,0,0,28.42,0.74,0.05,5.17,0,0,2.41,14.40,2.21,13.95,0.15,1,0,0,33.93,0.39,1.17,3.98,0.35,10.47,0.76
3726,402,1,0,0,1,1,1,3,0,1,0,0,36.73,0.49,1.91,4.32,0,0,3.82,10.83,3.11,10.79,0.71,0,1,0,18.99,1.24,0.67,6.31,0.81,12.64,1.78
3727,84,0,1,0,0,0,1,4,0,1,0,0,30.34,0.24,0.20,4.32,1,0,6.32,9.37,1.62,11.21,4.43,1,0,0,20.71,0.50,0.97,6.43,0.72,12.40,2.88
3728,5962,1,0,0,1,1,0,3,0,1,0,0,33.62,0.34,0.75,3.78,0,0,1.75,12.46,0.09,11.75,1.70,0,1,0,23.22,0.79,4.08,4.77,0.52,10.74,3.15
3729,4355,0,0,1,0,0,1,8,0,1,0,0,25.04,2.05,5.55,2.25,1,0,3.43,14.35,1.56,13.48,1.76,1,0,0,35.51,0.26,1.42,2.91,0.39,12.38,2.74
3730,442,0,1,0,0,1,0,11,1,0,1,0,37.48,0.04,1.86,4.31,1,0,2.85,13.33,2.35,13.80,0.46,1,0,0,31.92,0.92,1.66,2.60,0.54,14.19,1.39
3731,5397,1,0,0,1,1,0,5,1,1,0,0,10.59,0.39,0.22,8.16,0,0,3.01,4.79,0.75,7.77,0.36,0,0,1,24.61,0.70,4.01,7.75,0.72,14.90,1.21
3732,5213,1,0,0,1,1,1,3,0,1,0,0,22.68,0.43,0.69,1.31,0,0,3.79,7.03,1.44,10.36,0.37,0,0,1,24.35,1.35,1.80,5.28,0.68,13.80,3.50
3733,5870,1,0,0,1,1,1,3,0,0,1,0,37.19,0.38,1.90,0.78,0,0,1.54,11.95,2.15,11.03,0.92,0,1,0,24.54,0.94,3.88,3.55,0.54,11.13,4.70
3734,1528,1,0,0,1,0,1,6,0,0,1,0,36.48,0.86,2.04,0.22,0,0,1.00,12.88,1.55,12.84,0.56,1,0,0,30.52,0.39,2.58,4.59,0.51,13.20,0.83
3735,954,0,0,1,0,1,1,3,0,0,1,0,22.53,-0.24,3.30,8.44,0,0,0.76,12.25,1.15,11.50,1.28,0,1,0,36.04,0.52,3.65,0.25,0.35,11.03,4.67
3736,5009,0,1,0,0,0,0,4,0,0,1,0,33.18,-0.13,3.35,7.09,0,0,3.66,12.09,2.07,10.79,1.35,1,0,0,28.73,0.05,2.11,6.32,0.48,12.25,0.52
3737,2371,1,0,0,1,0,1,8,0,0,1,0,37.13,0.76,0.56,0.04,0,0,0.87,13.10,1.45,13.34,0.62,1,0,0,31.30,0.41,3.15,5.16,0.51,13.51,2.54
3738,5304,0,1,0,0,1,1,3,0,1,0,0,29.68,0.49,1.17,3.52,1,0,2.28,11.48,3.35,11.69,1.08,0,1,0,29.50,0.85,0.85,2.99,0.48,11.75,4.96
3739,4085,0,1,0,0,0,0,4,0,0,1,0,33.05,-0.24,1.28,7.34,0,0,0.95,13.03,2.60,13.54,1.81,1,0,0,32.99,0.64,2.29,4.25,0.49,13.36,2.94
3740,5243,0,0,1,0,1,0,9,0,1,0,0,31.03,-0.27,3.69,7.87,0,0,2.27,13.37,2.31,13.38,0.04,0,1,0,36.15,0.30,1.81,3.65,0.38,12.25,0.70
3741,3134,0,0,1,0,1,1,3,0,1,0,0,22.68,0.47,0.25,3.77,0,0,2.30,8.36,0.40,10.66,0.44,0,0,1,26.74,1.29,3.63,3.89,0.54,12.53,3.24
3742,1952,0,1,0,0,1,1,3,0,1,0,0,29.52,0.53,1.80,3.21,1,0,0.96,12.36,0.93,11.40,0.91,0,1,0,30.48,0.11,3.98,6.05,0.42,11.58,1.77
3743,3732,0,1,0,0,1,0,7,1,0,1,0,36.27,0.84,0.23,0.94,0,1,1.50,11.82,0.15,13.20,0.45,0,1,0,23.49,0.98,3.26,4.38,0.73,14.53,0.30
3744,3935,0,1,0,0,1,1,7,1,1,0,0,42.10,1.00,1.43,1.76,0,0,4.89,13.25,2.11,12.38,2.70,1,0,0,22.01,2.93,3.54,1.18,0.92,15.59,1.15
3745,3284,0,1,0,0,1,0,7,0,0,1,0,36.51,-0.04,2.72,7.51,0,0,2.44,12.87,3.45,13.28,1.04,1,0,0,31.28,0.52,1.49,4.89,0.53,13.62,2.60
3746,4760,0,0,1,0,1,1,7,0,1,0,0,32.87,1.04,2.43,0.46,0,1,5.79,13.41,2.05,13.49,3.74,1,0,0,27.44,0.45,0.99,3.83,0.55,12.51,2.27
3747,2508,0,0,1,0,1,1,9,0,1,0,0,27.49,1.37,0.70,0.47,1,0,2.07,12.10,0.80,10.26,1.75,0,1,0,31.79,0.68,2.84,1.39,0.46,12.85,1.72
3748,933,1,0,0,1,1,0,5,1,0,1,0,35.40,0.76,0.49,0.98,0,0,3.44,10.50,0.49,13.93,0.82,0,1,0,19.73,1.10,2.38,6.66,0.82,13.32,1.73
3749,994,1,0,0,1,1,1,3,0,1,0,0,34.97,0.52,0.48,3.11,0,0,1.82,11.30,1.19,10.92,0.58,1,0,0,26.53,0.37,3.68,5.71,0.54,12.40,2.70
3750,5923,0,1,0,0,1,0,9,1,1,0,0,33.17,-0.10,1.53,7.08,0,0,0.69,12.94,0.30,13.32,0.27,1,0,0,33.16,0.36,2.93,4.82,0.52,14.33,0.17
3751,211,1,0,0,1,1,1,9,1,0,1,0,25.37,0.41,0.78,6.92,0,0,2.54,13.27,2.54,12.41,0.15,0,1,0,24.88,0.36,0.90,1.67,0.49,11.13,2.93
3752,218,0,1,0,0,0,0,6,0,1,0,0,35.54,0.87,2.36,0.67,0,1,1.85,12.30,3.57,13.20,1.96,0,1,0,30.82,0.76,0.64,3.48,0.52,13.16,3.07
3753,2463,0,1,0,0,0,0,4,0,0,1,0,39.27,0.10,0.87,3.73,1,0,3.51,12.39,1.79,11.13,1.49,1,0,0,27.27,0.60,1.98,4.50,0.55,12.87,0.75
3754,3407,0,1,0,0,1,0,5,0,1,0,0,41.59,0.91,0.78,1.49,0,0,2.38,13.39,0.19,12.53,2.02,1,0,0,23.40,2.41,2.62,1.15,0.69,13.18,1.85
3755,162,1,0,0,1,1,1,3,0,1,0,0,33.56,0.35,0.76,2.83,0,0,5.21,7.67,4.76,11.21,0.94,0,1,0,18.13,1.29,0.39,7.67,0.89,11.41,5.07
3756,5915,0,1,0,0,1,1,3,0,1,0,0,29.97,1.18,2.51,0.15,0,1,2.52,12.84,1.19,11.40,0.88,0,1,0,29.31,0.38,2.00,4.27,0.46,11.84,2.85
3757,4666,0,0,1,0,1,0,9,1,0,1,0,28.21,-0.46,1.87,9.24,0,0,1.27,13.21,1.65,13.26,0.39,0,1,0,34.82,0.50,1.79,2.20,0.45,13.45,0.95
3758,1964,1,0,0,1,0,1,8,0,1,0,0,34.68,0.11,0.11,4.51,0,0,3.26,13.94,3.05,13.74,0.21,1,0,0,35.06,0.22,0.67,2.90,0.39,12.22,0.16
3759,2147,0,1,0,0,1,0,3,0,0,1,0,33.49,-0.18,2.27,7.03,0,0,1.24,12.63,0.90,11.58,1.56,0,1,0,30.19,0.43,3.36,3.75,0.40,10.66,4.16
3760,1778,0,1,0,0,0,1,6,0,1,0,0,27.01,0.88,0.71,1.75,0,1,2.89,9.53,1.51,12.21,0.42,0,1,0,24.79,0.06,3.31,6.67,0.71,13.94,4.25
3761,3004,0,1,0,0,1,0,3,0,0,1,0,30.27,1.10,0.13,2.67,1,0,1.49,12.46,2.12,11.96,0.73,0,1,0,30.70,0.60,1.98,4.51,0.54,13.77,2.26
3762,98,1,0,0,1,1,1,11,0,1,0,0,35.35,0.42,0.70,4.07,0,0,1.10,13.13,0.79,12.98,0.30,0,1,0,32.21,0.37,4.03,3.46,0.48,13.25,0.77
3763,3128,0,1,0,0,0,0,6,0,1,0,0,32.81,-0.05,1.07,6.77,0,0,2.24,12.99,2.30,13.20,0.08,0,1,0,33.09,0.21,2.26,5.41,0.45,12.89,1.34
3764,2955,0,0,1,0,0,1,4,0,1,0,0,31.26,-0.55,3.76,10.00,0,0,5.79,13.30,1.73,11.16,3.66,1,0,0,29.01,0.66,1.05,2.12,0.46,11.94,3.48
3765,5529,0,1,0,0,1,0,5,0,0,0,0,17.96,-0.95,2.36,0.32,1,0,1.80,14.12,2.06,14.16,0.26,0,0,0,29.36,2.06,3.28,1.65,0.62,14.63,1.04
3766,2061,0,0,1,0,1,1,3,0,0,1,0,9.66,-0.13,2.04,10.18,0,0,3.32,6.56,1.43,9.72,0.38,0,1,0,27.76,0.48,2.16,7.01,0.54,12.13,4.32
3767,3657,0,1,0,0,1,1,3,0,0,0,0,28.00,-0.02,2.64,6.27,0,0,0.78,10.37,1.37,10.18,0.61,1,0,0,34.09,0.23,2.77,4.94,0.43,12.32,4.39
3768,3439,0,0,1,0,0,1,6,1,1,0,0,34.78,0.62,1.26,0.81,1,0,4.74,13.23,2.45,14.32,2.16,0,0,0,26.58,0.37,2.61,7.28,0.21,5.97,0.17
3769,138,0,1,0,0,0,0,4,0,1,0,0,36.35,1.46,3.94,0.71,0,1,3.78,14.54,3.97,15.22,0.25,1,0,0,32.98,0.38,1.72,6.52,0.47,13.00,1.85
3770,4579,0,0,1,0,0,1,6,0,1,0,0,32.94,0.32,3.76,6.13,0,0,1.83,14.35,2.82,14.40,4.65,0,0,0,16.75,1.13,3.27,2.40,0.15,12.25,0.13
3771,1566,0,1,0,0,0,1,4,1,1,0,0,33.96,1.58,1.76,0.61,0,1,1.26,14.04,0.98,14.61,0.14,1,0,0,34.66,0.11,3.22,5.68,0.41,12.30,0.30
3772,4269,0,0,1,0,0,1,8,1,1,0,0,31.62,-0.01,2.35,7.02,0,0,5.92,9.57,0.65,13.12,4.07,1,0,0,12.89,1.17,3.39,5.66,0.37,4.40,1.12
3773,3721,0,0,1,0,0,0,4,0,1,0,0,31.19,1.06,2.02,3.48,1,0,1.65,13.57,1.79,13.16,0.19,1,0,0,25.21,0.61,2.32,1.86,0.31,7.38,1.41
3774,4342,0,1,0,0,0,1,6,0,1,0,0,32.79,2.49,1.65,0.62,1,1,3.53,15.31,2.95,14.87,0.55,1,0,0,36.66,0.45,1.09,4.97,0.44,13.58,1.38
3775,3925,0,1,0,0,1,0,3,0,0,1,0,34.67,1.50,2.92,2.37,0,1,1.95,13.98,0.38,12.21,0.42,0,1,0,31.30,1.22,2.78,1.25,0.54,13.93,3.68
3776,5176,1,0,0,1,0,1,4,1,0,1,0,9.68,0.79,0.05,8.05,0,0,5.40,5.02,0.99,10.09,0.87,0,0,1,17.67,0.70,2.79,7.50,1.13,13.19,2.66
3777,5752,1,0,0,1,1,1,5,0,0,0,0,35.26,0.63,1.01,3.51,0,0,2.07,14.47,0.95,13.39,0.82,1,0,0,38.35,0.24,2.69,4.84,0.40,13.28,1.76
3778,1636,0,1,0,0,0,1,8,0,0,1,0,38.44,0.56,0.80,0.21,0,1,1.00,12.42,0.23,13.12,0.94,0,0,0,29.94,0.79,3.00,3.77,0.57,14.18,0.51
3779,2313,0,1,0,0,0,1,4,0,1,0,0,33.58,-0.12,3.53,7.81,0,0,1.75,13.91,1.28,13.09,0.27,1,0,0,35.68,1.01,2.23,1.63,0.43,13.24,0.72
3780,5681,1,0,0,1,1,0,3,0,1,0,0,36.07,0.54,0.83,3.78,0,0,1.02,11.37,2.17,11.78,1.24,0,1,0,19.28,1.37,2.06,4.17,0.65,10.47,3.78
3781,5698,1,0,0,1,1,1,5,1,1,0,0,26.36,0.42,1.75,5.67,0,0,3.75,8.44,0.68,12.04,0.39,1,0,0,21.31,1.08,2.96,5.67,0.90,15.37,3.12
3782,2633,0,1,0,0,1,1,3,0,0,1,0,32.93,1.17,1.32,1.82,0,1,1.29,12.85,1.84,11.74,1.19,0,1,0,32.58,0.95,2.46,3.06,0.56,14.94,4.33
3783,3689,0,0,1,0,1,0,7,1,1,0,0,34.16,-0.10,4.09,7.82,0,0,5.71,12.32,3.71,12.02,1.99,1,0,0,32.42,0.45,1.03,6.53,0.59,15.33,0.96
3784,5204,1,0,0,1,1,1,5,0,1,0,0,33.18,0.06,0.07,4.94,0,0,3.59,11.53,4.79,13.11,1.57,0,1,0,25.95,0.56,2.21,4.34,0.61,12.63,3.85
3785,4356,0,0,1,0,1,0,5,0,1,0,0,26.28,3.55,2.33,4.82,0,0,2.30,13.20,2.40,13.26,0.10,1,0,0,38.75,0.97,1.24,0.21,0.43,14.15,3.32
3786,5678,0,0,1,0,1,1,5,1,1,0,0,22.48,3.41,3.02,1.54,0,1,1.47,12.56,2.68,12.64,1.21,1,0,0,37.78,0.20,0.90,2.90,0.26,5.88,2.94
3787,1477,0,1,0,0,1,1,5,1,1,0,0,39.71,0.75,0.24,0.60,0,1,4.74,11.06,3.17,12.60,1.32,1,0,0,30.64,1.12,1.14,4.70,0.64,15.30,3.17
3788,3364,0,0,1,0,0,1,8,0,0,1,0,19.07,-0.95,3.81,10.65,0,0,1.41,13.61,3.94,13.63,2.53,0,1,0,33.90,0.17,1.71,5.93,0.42,12.39,2.31
3789,3900,0,1,0,0,1,1,9,0,0,1,0,39.99,0.49,3.58,1.16,0,0,1.77,13.13,2.35,13.23,0.59,0,1,0,32.92,0.69,2.37,3.87,0.52,14.32,2.69
3790,5781,0,0,1,0,0,0,6,0,0,0,0,35.20,-0.01,3.46,5.98,0,0,2.43,15.38,3.28,15.07,0.87,1,0,0,38.99,0.39,1.22,4.07,0.33,11.14,0.50
3791,4887,0,1,0,0,1,1,13,0,0,1,0,38.74,-0.07,3.24,6.06,0,0,1.68,12.57,1.47,13.61,0.15,0,1,0,31.54,0.40,2.79,5.14,0.56,14.63,0.85
3792,3796,0,1,0,0,0,1,4,1,1,0,0,34.07,0.59,0.20,4.05,1,0,2.46,12.98,1.47,12.53,0.95,0,1,0,28.87,0.45,4.04,5.11,0.50,12.48,0.55
3793,4723,0,0,1,0,0,0,8,1,0,1,0,25.00,1.47,2.17,1.08,0,1,1.91,14.25,2.11,13.87,0.24,1,0,0,34.80,0.06,1.02,6.09,0.47,13.27,1.93
3794,5641,0,1,0,0,1,1,5,1,0,1,0,22.08,-0.15,2.32,9.54,0,0,1.65,4.62,0.49,6.08,0.27,0,0,1,32.36,1.16,2.95,7.65,0.49,13.41,1.00
3795,3438,1,0,0,1,1,1,5,0,1,0,0,30.11,0.48,0.48,4.25,0,0,3.29,9.04,2.94,11.89,4.59,0,1,0,18.90,1.19,3.18,5.56,0.88,12.91,4.26
3796,1161,1,0,0,1,1,0,5,0,0,1,0,38.91,0.37,0.63,1.85,0,0,3.28,12.83,0.95,12.66,2.33,1,0,0,36.40,0.36,1.98,4.86,0.48,14.67,1.38
3797,1985,1,0,0,1,1,0,7,1,0,0,0,17.97,0.47,0.95,6.25,0,0,0.79,3.01,0.53,3.32,1.25,0,0,1,32.55,1.05,3.22,9.38,0.50,13.43,2.64
3798,5127,0,0,1,0,1,1,7,0,0,1,0,32.02,-0.80,3.11,11.11,0,0,2.95,12.89,4.07,13.43,1.18,0,1,0,34.76,0.53,0.69,3.76,0.44,12.64,2.57
3799,5117,1,0,0,1,1,0,7,0,1,0,0,30.81,0.38,1.05,5.14,0,0,1.57,11.65,2.14,12.93,3.07,0,1,0,25.70,0.67,4.01,6.04,0.60,12.74,2.28
